tag,title,artist,id
pop,Returnability  Obsolescence  Disrememberance,Eden Andrews,7314248
rock,All Alone,Rexobn,6674389
pop,Get to Me,Jennifer Paige,1047636
pop,Five-Thirty AM,Elijah N,4998220
rock,Disenchanted Lullaby,Foo Fighters,1542449
pop,Overture / going through the motions,Buffy the Vampire Slayer,2122791
rock,End of the Line,TNT (Band),1533037
pop,Sure to Fall,Carl Perkins,1158050
rap,Know Better King Of The Hill,Vandam Bodyslam,4176268
misc,Just Randall,Randall Mance,185273
pop,Champions,Born Cages,3048455
pop,Filthy Little Secret,Cradle of Filth,1697674
rap,Beef Stew,Nicki Minaj,4660
rap,­period at the end of the list,Amn3sia,6540860
pop,We own it fast  furious,Fast & furious,2101623
pop,Cho Cho Fire,Buffy Sainte-Marie,857333
rock,Promises of the Gods,Farewell To Freeway,1618318
rock,The Main Thing,Portastatic,3844328
rock,184,The Contradiction Band,5897628
pop,Drowning,Just A Gent,4064287
rap,Suicidal Posts,HMRaps,2477977
rock,Way You Do,Pointed Sticks,5569202
pop,I Need You,Kneal,3691655
rock,Sleepless River,Matthew and the Atlas,3750407
pop,One Kiss To Say Goodbye,Norton Buffalo,1212322
pop,One Way Dialogue,Bent Van Looy,3116748
pop,Damage 97,Freak Kitchen,5130770
pop,Killer Killer 2000,ATB,882510
rap,Bad Btch,Emanuel X,5902122
pop,One Manometer Away From Mutually Assured Relocation,The Locust,900833
misc,A Quiet Tear,Laurence Overmire,126930
rock,Riding Bikes,Shellac,709670
pop,Close Range,So They Say,1631643
pop,FRIENDS  FOES,Sleep Walking Animals,6343703
rock,Viral By Nature,Odium,1186861
pop,New Hope Club  Danna Paola - Know Me Too Well English Translation,Genius English Translations,4936620
pop,Ill Fly Away,Aretha Franklin,6914939
rap,Round 2,Micnificent,4246277
rock,Circus,Maelstrom Vale,3604574
rock,Dancing in the Slaughterhouse,Vader,5328791
rb,X-Rated,"Deeclef, Romieikon",7700046
rb,Enough,Ella Dot Motions,6324980
country,Gentle,Local News Legend,6353148
rap,Melt,JHL,4193189
pop,I Want To Go Everywhere,Royal City,1392833
rock,Gimme Some More,Strangers on Highway,5483842
rap,SRT,GRAVEHOURS,6166670
pop,Leave Nothing for Sancho,The Brian Jonestown Massacre,1367047
pop,​cold water,Kyle Campbell,6742599
rap,Role Models,Bobby Fishscale,7272068
pop,Sentenced to Grind,Ass to Mouth,1663897
rap,Church of Magdalene,JVCK (@YOUNGJACKYOUNG),3635099
rap,Pink,Ken Car$on,7601772
rap,THE MOON SKIT 2,toasty digital,6565617
rap,Said N Done,LaRoc,6456570
rap,Grand Entrance,The Black Opera,206972
rock,Sleep,Against the Inspiration,4456011
pop,Marathon,Aziya,7276312
rap,Seven’s holiday,SevenTVEVO,4455452
rap,SMN,Lil Rich & Sptembrr,7703166
misc,Langston Hughes’s “Mother to Son”,WhatRoughBeast,1378880
rap,Something to Think About,Marc Vinyls,7566600
pop,Stuff n Nonsense,Supersuckers,1659177
pop,Sour Grapes,Ryan Montbleau,1656738
country,YOU.,Nathan Evans,7306149
rock,At Least I Still Have My Personality,Morning In May,4854996
rock,Im Waking Up to Us,Belle and Sebastian,509092
rap,Finest Dope,Juan Don,2829368
pop,Im Crazy Bout My Baby,Leon Redbone,914190
pop,Ps2-Powdery Snow,Snoweffect,1835154
pop,Nothing Id Rather Be Than Your Weakness,Marva Whitney,7244975
rap,Losing Interest,888 Blue,5916605
pop,When We Were Young,Lucy Schwartz,1944646
pop,Liar,Dokken,1605920
pop,Maps,Bobby Thinking Abby,5748974
rap,​gio sees mysteries,Standing on the Corner,4147716
rap,Red Black  White,ZULO,1865446
rock,These Streets Are Still Home to Me Version 1,Editors,1084617
rock,Dread the Villains,Ataraxie,1453161
rock,Dreams,Wanderwild,4330423
rap,Paranoid,Afroman,1058600
pop,Lose It,Andy Schmidt,6189063
rb,Higher Self,Cocaine 80's,106199
rap,Bobby Fischer,Muze Sikk,6309879
misc,Aperture Investment Opportunity 2: Bot Trust,Valve Corporation,5359497
pop,Flashback,X-Nuga,5225013
pop,The Boy Who Couldnt Keep His Clothes On International Club Mix,Pet Shop Boys,6519972
rap,KrunchTime,111Goatboy,5246667
pop,Nobody Cares,Zitro,7373804
pop,Yet to Be,Wolf Angel,4012840
pop,Eddies Concubine,Eddie From Ohio,893163
pop,Same Thing,Lili Pistorius,5997431
misc,Mimma Bella II,Eugene Lee-Hamilton,127112
pop,Well Always Have Paris,Fastball,976255
pop,Singin in the Rain,Mint Royale,1373310
misc,The Great Play,Edward Burrough Brownlow,121776
rock,Please,Zed (rock band),3552620
pop,Dragonfly,Frank Marino & Mahogany Rush,1850320
pop,26 Years of Nothing,Disfear,1503081
rap,Paegent girl,Wylie,3210562
rap,Soldiers Reunite,The Lost Tribe,112770
rock,The Best Is yet to Come,Accept,6141488
pop,Lime,KhalafallaOsman,2245714
pop,Only Believe,The Clark Sisters,5755126
pop,Frequency,Altern 8,5292765
rock,Brief Interviews With Hideous Men,I Set My Friends On Fire,640005
pop,RUN,Hey Karen,7242671
pop,Superfabulous feat. Rose McGowan,BT,948556
pop,You,ALXZSA,4367675
rap,Motel 6,Tityboi Tyler,3155363
pop,Say My Name,Wizkid,2208815
pop,The Waltz,The Frames,1205400
rb,It Don’t Hurt Now,Teddy Pendergrass,1366845
pop,Fool,Relbeu,5938531
rap,Masterpiece,KB,5858154
rock,The Day The Conducator Died An Xmas Song,Scott Walker,823783
pop,Where He Makes His Home,Jason Polley,4389484
country,Anhelo,Sons of Perdition,3964338
country,Scars,Michael Malarkey,2962051
rock,Merriweather,Aldous Harding,3131127
pop,Town In A Coma,Kamera,1383211
rock,Perversion,Rue Snider,3292064
rap,Daddy / Daddy Pt. 2,Shelley FKA DRAM,3343699
rock,Purple,The Cambiata,3026537
pop,Honeymoon,Booty&theKidd,4956390
rock,Snakes in My Head,Mad Madmen,5062544
pop,Unchanged Love,The Ethiopians,3816683
pop,Disco Girl,Gravity Falls,6897241
rock,Ectypes,22,6592667
country,In The Hills Of Shiloh,Bobby Bare,1307301
rock,Burdens,Veni Domine,6192505
pop,As I Turned Away,Betrayal,855006
pop,Top 10 cows,lieu,6986370
misc,Nathaniel Hawthorne’s “The Scarlet Letter Chap. 2”,Mrs. Becker,349298
rock,Machine,Divine Ascension,5400461
rock,Refrain,The Felice Brothers,458281
pop,Hoeski,Matt Cardona,398608
pop,I Hope They Never Fade,Yari Blue,5290448
pop,Happy Zombies Paul Kalkbrenner Remix,Lexy & K-Paul,1828434
pop,Practical Man,Pete Atkin,1388877
pop,Gloria Leonard,Lambchop,1536032
rap,Magnum Opus Chamber Music,Coal Cash,4460163
pop,Gone,33Miles,4720764
rap,Small Belt,Dialect402,5183870
pop,Yellow Man,Randy Newman,940026
misc,Lovely Pressure,Jaye Prime,2169004
country,I Belong to You,Ben Abraham,2422752
rock,Wild Like Me,Dave Monks,6937147
pop,The King of Hearts,Mercy Street,1318675
rap,Down for Me,Like Mike,7254127
pop,Sushi,Kyle Andrews,875895
rap,Stop Snitchin,Gmack The Bandman,1864588
misc,FUCK MY BOSS,Young Savage,3047084
pop,Come Rain or Come Shine,"Original 1946 Broadway Cast of ""St. Louis Woman""",846801
pop,Fist Over Fist,Donnybrook,1602158
pop,Into the Black,Birdeatsbaby,6203215
pop,Wish On A Star,Sateen,5482462
rock,Darknaut,Morganthus,3575847
pop,All The Kings Men,Danbert Nobacon,1269388
pop,SUPER JUNIOR - 우리에게 The Melody English Translation,Genius English Translations,6140132
rap,Week,Eriq Black,5277596
rock,Babe Does This Band Make My Butt Look Big?,All Leather,5349169
rap,Solo,Jared Weis,2955191
rock,Witchy Woman,Kat Bjelland,6352399
rap,NOT YOUR CONCERN,Pauldizzle The Rapper,6511905
rock,Pretty Cool,Strange Lives,5771406
pop,Darkness Lonelyspeck remix,Katie Dey & Lonelyspeck,6432276
pop,City/Light/Nintendo/Fuck,Vespertine,7480351
pop,Cul de sac,Dad punchers,1945180
rock,Eyes of the World Live at Dane County Coliseum Madison WI February 3 1978,The Grateful Dead,7255810
pop,The Waiting,Dakrua,956914
pop,Lost Without You,Candice Pillay,2302969
rb,Dear Dream,A$H. (US),4156802
rap,Love It,Beige Delight,4542089
rap,Switch,K CAMP,4232175
rap,H o l d . m y . h a n d,RayKaz,6869783
misc,So Many of You,Gabriel Bruce,3243393
rock,Unresolved War,A Diaboli (NO),5744992
rap,LEMONADE,Stro,4228238
rb,Disturbing the pending peace,ZOTiYAC,4611965
rock,Rockabilly Music,Carl Perkins,2466614
rock,Tsunami and Submergence,Allegaeon,4275929
rap,Rap Battle: Ryu vs. Ken,Starbomb,306197
rock,Only for the Stars in Your Eyes,Xandria,1485695
pop,Mrs. GREEN APPLE - 鯨の唄  Whale Song English Translation,Genius English Translations,6411450
rap,That Time,Elijah Storm,4142304
rap,IN THE NIGHT,Scottlewiz,4022963
pop,Ill Leave It to You,Leroy Sanchez,3185159
pop,End Of The Game,Damien Thorne,919823
rap,LET YOU GO,Thxbi,4783879
country,That Dont Change The Way I Feel About You,George Strait,945989
pop,Stare At The Sky,Idaho,1691104
rock,Bleeds to an End,Neverending White Lights,1420657
rap,Two Man Step Overkill,Buni,6851930
misc,The Kebra Nagast - 7 Concerning Noah,E.A.W. Budge,506998
pop,Make up your Mind,Haelphon,4637950
rock,Mayday,Tomahawk,670215
rock,Trouble,Chris Rene,402493
pop,Mothers - Fjord’s song,Lilli Furfaro,5901332
rock,Too Many Too,Jethro Tull,1429570
rock,Falling in Love with Myself Again,Sparks,2243594
rap,Vrazy,Mptoofye,4916069
pop,Under the Willow Shes Sleeping,Stephen Foster,4341471
rock,Color Of Dirt,Jason Lytle,4362158
rock,Glass Ships,Emily Kuzma,6837729
pop,I’ll Pay For It Now,The Leisure Society,5086190
misc,The Joy of Reading and Writing: Superman and Me,Sherman Alexie,4611048
rock,Hiros Song Live,Ben Folds,3593110
pop,Breaker,Serboy,5211389
pop,Sweet Child O Mine,Natascha,2252272
rock,Exquisite Covinous Drama,Aborted,3891053
rap,The Inn At The End Of Time,Professor Elemental,4881612
rock,Red Hot Moon,Rancid,1515920
pop,Make Do,Aer,2283747
rock,Make It Wit Chu,The Subways,5706286
rap,Fiend Prod. Wavy Szn,IRok,3661186
pop,Feeling of Being - What Maisie Knew,Lucy Schwartz,2248632
rock,Some Days Are Better Than Others,Carissa's Wierd,764229
rap,For All The Roxannes,DeWolph,4488474
rap,GucciNE$QUIK,GayCicada,4151705
rock,Genocide,Venom,1588764
pop,Goldfinger,Rita Ora,4356514
rap,We aint stopping,Phangi jnr,380979
pop,Man With A Gun,Jerry Harrison,1304490
pop,Echo,The Gospel Boys,6362704
rap,Frenemies,Maez301 & King Iso,7467999
pop,Stella by Starlight,Billy Eckstine,1350319
rock,The Night Belongs to Us,Brokenhead,3641965
rap,Paint the Truth,J. Monty,6878118
rock,Ready For War,Spring King,3769571
rock,God`s Not Here Tonight,Matthew Ryan,2862008
pop,Storm Chaser,White Wizzard,1196509
rock,Im Gonna Spend the Rest of My Life Lying,The Paper Chase,3519199
rap,Zeno,DSR A2,5437375
pop,Always A Feeling,TC Superstar,7489504
rap,Famous,Dibi,4666105
pop,Plastic Masquerade,Red Line Chemistry,1528018
rap,You Cant Tell Me Shit,Epic Beard Men,4346514
rap,There for You,Crypt & Atlus,6445504
pop,Lock Jaw,Kida Kudz,6310300
rock,A Warm Place in Hell,Foundation,6435261
pop,Why Didnt You Stop Me  ほうじ茶バージョン / Hoji Tea Version,Mitski,7587346
rap,A-Reece Freestyle | Sway Cold Cyphers,A-Reece,4807634
rap,Every Time,D-Row #whotfisdrow,6252729
rap,Fiat-Like Buyers,Efemjay,84903
pop,Its So Bright,Coyote Grace,1317370
pop,Brother Can You Spare a Dime,Judy Collins,1040744
rb,Girl Next Door,Bobby Brown,603220
rock,BLACK Remix,Roses!Hands!,5721376
rock,Death Dealer,Thy Art Is Murder,3156746
rb,Entertain me,Fente,5246034
pop,BACK UP f/ Ja Rule,Da Brat,1119639
pop,It Doesnt Matter,Blue Meanies,1529638
rap,VIP,Merky ACE,3048405
misc,Bird in the Empty Winter Sky,Rolf Dieter Brinkmann,175050
pop,Count it All Joy,Scott Wesley Brown,5879807
misc,Summer Winds Vientos de Verano,Agustin Lira,3295265
pop,2001: An American Oddyssey,HXXS,5932311
pop,Leave A Message,A Day Away,831837
rock,Girls On Bars,Bret Michaels,6912179
rap,Abyssals,Lord Gasp,3764366
pop,Primordial,Satin Jackets,5153568
rap,Pussy Print,Gucci Mane,2813793
rap,Control Freestyle,Areze,5461979
country,Hello World,Zane Williams,3645032
pop,Drown In Blood,The Flatliners,1666293
misc,The rain and empty streets,SSK8SLIMEE,6438849
rap,NEVER KNEW,DRO LAVi$H,5891356
pop,Gigolette,Roy Orbison,768720
rap,Run The Show,Passport (Rap),4718411
rap,Want It All Slaughterhouse Version,1Down,5359218
rock,The Fireside,Protest The Hero,5468889
rap,In the Morning,Reelistik,4503257
rock,Ramp Truck Green Planet Adventures Version,Freen in Green,2983303
rap,Like a star,K2 (2),3281384
misc,Live la vida loca,Cristian Fitz (USA),4055012
pop,Young Folks,James Blunt,1382333
rap,Get Down,Danny Brown,2149915
pop,Don’t Call,Leon timbo,2099161
misc,1000 Light Years Away,Chelsea Lee Greenwood,3194928
rb,Sometimes Ummah Remix,The Brand New Heavies,1933393
rap,MMB Money Makin Bitch,NollyOffDaMolly,6233292
rock,Going Through,Soviet Soviet,2979836
rap,Universal,Bloodypain,6249294
rb,Love Bent,Jared Evan,7321328
pop,Desert Pursuit,Volture,900378
pop,Love After War Single,Robin Thicke,768986
rap,I Got a Seecret Remix,Redman,39985
rock,Nobody But You,LETEPATHYS,5648998
pop,May You Never,John Farnham,1641780
pop,Sharing Cigarettes,Morning Parade,2046637
pop,Waste Of Space,Happy Campers,1231564
rock,Done Bleeding,The Mountain Goats,4264907
rock,Iris,Like a Storm,6204020
pop,​throw it all away,Powfu,6187479
pop,Fallin Down,Chris Arna,5481708
pop,I Concentrate On You Master Take,Ella Fitzgerald,1045846
country,Little Things,Alicia Kirkland,5955179
rock,All That I Know,The Get Up Kids,1620862
pop,Personal Jesus acoustic version 1992,Depeche Mode,1268620
rock,Nothings Gonna Stop Us Now,JPCC Worship,3729794
rap,50/50 freestyle :/,Zzz.,7864989
rock,WHATS BEST,The Coneheads,4754081
pop,You Do,McAlmont & Butler,1953899
country,Between Hello and Goodbye,Robert Earl Keen,1235385
pop,Wanna Sing,Austin Kinzer,7425035
rock,Lets Get Started,The Romantics,2715097
rap,Pots and Plates,Masta B,3329923
pop,Carry Me Home,The Hellacopters,958780
pop,Songbird,Waystray St.,3634245
pop,Family Business,Master P,1070004
rap,Medusa,Sir Hop,5177941
rap,DRIPPIN TRIPPIN,BOY FROOT,424889
rock,\\ Ascend \\,CVSCADE,3571819
rap,Nosey,AD,478680
misc,When Erin First Rose,William Drennan,381285
pop,Grimhilde,Excelsis,1665310
pop,Rhinoceros,Grief,1480845
rock,Rachael Returns,Paul Shapera,6523179
rap,Money On My Mind,K.Y.N.G. Tommy,3351469
rap,Newest single 5X FLAME EMOJIS,Rough drafty guy,738139
pop,Santa Baby,Emma Bunton,5023136
rap,Your World Dont Stop,AZ,8725
rock,Blue Cheese,Courtney Barnett & Kurt Vile,3217859
rap,You Gotta Know All About Poop,Second Channel,6811174
rock,Back in Blood,Debauchery,1667122
pop,Good Enough,Ricky Hil,6456514
pop,Human Failure,Morda,968029
rb,Options,L'nee Golay,6507029
pop,Cryin Shame,Lindsay Pagano,1104721
pop,Condemned To Sufferance,Disgorge,1163716
pop,These Roads,Yes We Mystic,3991405
rock,Dead As Yesterday,Zakk Wylde,1014933
rap,Locked  Loaded Beef Track,Hyperaptive,50923
rap,Is It Time,Hard Target,134116
rock,So Here We Are,Bloc Party,426649
pop,Old Rivers,Jimmy Dean,1266218
rap,Idiot,Lil Chan,3975170
rap,DI-VINE,Cedar wayne,6352529
rap,Vacuous,WestGh0st,3504118
pop,Why Pourquoi,Slut,1832771
rap,One Things Fo Sho,Kurupt,1862566
pop,Sweet Thing,Yazoo,973530
rock,Belly of the Whale,The Lawrence Arms,5612687
rap,Cougar Catnip,Grieves,738104
pop,Fireside,Bryce Vine,3690976
rap,GET IT OFF,Lamuse,4973509
rb,Not Gonna Die,Imbecile,6007290
pop,Age Of Reverse Bass,Hardstyle Masterz,1629183
rock,Last Evenings Floating to You,The Ugly Club,7412310
rb,Date Ni9ht,Shabba 99,6543386
rap,Cult Leader,Sadistik,433539
rap,Like Ooo,Young Thug,4157856
pop,Night time intro,VNKNOWNARTIST,6041950
pop,I Think I Love You,Tenacious D,6205171
rap,Pissed off black boy,CASS,5418046
pop,Shadows,Christian Leave,2817553
misc,Wintu Myths - Kele and Sedit,Jeremiah Curtin,532551
rap,Rowdy Rowdy,Hell Razah,22176
rap,Faded,Hedgie C,3303346
pop,Clay Pigeon,Andy Stochansky,817631
rap,Rap Ns,King Spills,6746189
rap,Proceed,Bilby,3954804
rap,Rude Boy,The Outside Inn,449983
rb,Couldnt hear her,Eric Roberson,2166337
rock,Westmoreland County,Moor Jewelry,5495421
rock,Rescue Me,Jaded Heart,4419850
pop,Suspicion,"Stafford, Terry",1289215
rap,To the Curb,Lil Stain,4068404
rap,Young Wave God,Oscar Blesson,2421471
rb,You Didnt Think Id Come Back This Hard,Shanice,642821
misc,Ebb Tide The Sea,Tom Jones,135324
rap,Hate Me,Kia,5228752
rock,War Inside My Head,Suicidal Tendencies,357650
rap,Beat You Down,Blaq Poet,37430
rap,Married Man,Ed1tZ,7777794
rap,Testify,Eshon Burgundy,3426077
rap,Frozone,Goyard Park,4011800
rap,Me or the Lifestyle,Tion Wayne,2825846
pop,Run with the Wolves,Keziah Thomas,6186086
pop,Joshy and I,Lana Del Rey,2275768
pop,Maledetta Orangina,The Blasting Company,5177593
rock,Oh My Fucking God,Strapping Young Lad,999114
rap,Whats Good,Zee_Enkay,7149720
rap,Executioner,6o,7728443
pop,If Wishes Came True,Juris,2044843
rap,Kangaroo,O.J.Hodding,3033083
rap,NUMB,Alex Bond,7515822
rock,Working My Way To L.A.,Jim Ford,4429677
pop,Santa Claus Is Coming to Town,The Archies,5136745
pop,Fools Rush In,Sammy Davis Jr.,6889318
pop,White Roses,Charli XCX,3003070
pop,Irish Boys,Tsunami Bomb,1039621
pop,Addicted,Tweet,2877982
misc,Butter Message to the USA,Tommy Ludberg,2159771
pop,Corina,Chris Sicard,6718657
rap,Brick In My Head,Pezzhead,5313209
misc,Somebodys Dance,Dean Aguiar,5831687
pop,Paper Planes,Jess Locke,3571826
rap,Clockwork,Sincerest Don,6184429
rap,OMO,Voodoo Chow,3455201
rb,Way We Were,Nosaj Thing,3213651
rap,LocalForecast,BONES,486859
rock,My Telescope Can See You from Here So I Broke It,Nuclear Bubble Wrap,5792213
rock,Never Cross The Line,PNUK,6645245
pop,Dont You Worry,Oh Wonder,5493888
pop,BAD BITCH GOOD WEED,Killa Cain,706242
rap,Legends Never Die,Napoleon Da Legend,3367347
rap,Never Been,Dave East,3436226
rap,AFFAIRS,Lil S3a,4813269
rock,Dream Lover,Bobby Darin,310196
rap,Wordsmith,ApexNRI,4060391
rock,Sabbath Bloody Sabbath Reunion,Black Sabbath,5179059
rb,Kings  Queens,Julio D,4207174
pop,Jingle bell rock,Chubby Checker and Bobby Rydell,7687215
pop,Fantastic,Kerser,2090173
misc,The Frogs Desiring A King,Aesop,91597
pop,Every Turn,Hey Mercedes,1773752
rap,Rough,PlayboiSMD,4869906
pop,Prized Game,David Keenan,5653708
pop,The One,JES,3638284
country,One Tequila,Darius Rucker,1063457
rock,Paragon,Weekend Debt,3625049
pop,On The Streets Saving The Scene From The Forces Of Evil,Good Clean Fun,1438449
rock,Lose,Gruntruck,3181337
rap,Popular Freestyle,Mike Joey,60491
rock,Nighthawk,Kryptos,7138403
rock,​high school,9TAILS,3383905
pop,Do It Now,Big Ali,3904691
pop,One Too,Morgan Clae,5726150
misc,Cathedral of our City of the Angels Los Angeles 03.01.14 - Morality poem for Alessandro,Harry Burke,704973
pop,Poem For My Little Lady,Mac Davis,945601
rap,We In Here,Krept & Konan,2165857
rap,Bottom Feeders,Chris Orrick,3555771
pop,Trouble,Sean Grandillo,3369961
rock,Spell of Destruction,Burzum,3399039
rb,I Want You,Rafael (Rap),3280649
rap,Nothin Wrong,Junior M.A.F.I.A.,24746
rap,Bad Ass Day,Spinabenz,7458395
misc,Thrive Not Sink,311,713096
pop,Party bass krunk remix,Bombs Away,2071179
pop,Evergreen,End Of Green,1056484
pop,Things to Come Make Love Not War mix,Informatik,862345
pop,Emotional Checkup,Quinn Lewis,6286799
rock,Thats Love,April Wine,954176
pop,Sunglasses,Skeeter Davis,1222551
rock,Fine  2 PTS,Minus the Bear,729082
pop,Pets,TWRP,3707273
pop,Always,Lex Lu,3567050
pop,Picture This Interlude,Danity Kane,455677
rap,BULLETS/HEARTSHAPEDBOX,goodnightm4rk,5351407
misc,Thou Shalt Keep Holy The Sabbath Day,Frank Zappa,4183346
pop,Night Sky,5woke,7124382
pop,I Aint Gonna Cry,Little Angels,1674142
rap,Pressing Me,Rico Nasty,3772165
misc,A Wraith in the Mist,Henry Wadsworth Longfellow,168805
rap,I Made It,Vin Vinny,7446834
rap,D.I.E,Ghostofblu,4461168
rap,Hunnid on my wrist,Radio Rell,6296680
pop,String Me Along,Melissa O'Neil,1386286
pop,Woah,Liltommyj,6149506
pop,Shame on You,Hank Locklin,1505993
pop,This Old Man,Unknown Artist,610717
rock,I. Prologue,Chaosbay,7590605
pop,Island in the Sun,GAMPER & DADONI,3563851
rock,Something Never Changes,Your Pest Band,4714794
pop,Air,Tracey Thorn,3571677
rap,Lonely Rich Lonely Rich,Lonely Rich,3978940
pop,Hungry Heart,Paul Young,1499267
rap,Mona Lisa,TrenchMobb,3699869
pop,CHOCOLATE PARFAIT,LVN Filo,5499544
rock,Sand Castles,Phillip Phillips,3322342
rap,New Hobby,FVN,7544420
pop,S.A.U,Kylee,1675241
rap,Gucci Gang Remix,Dae(Blackmob),3424080
rap,Barking up the Wrong Tree,Q-Unique,4627648
pop,I Am Alive,Test Your Reflex,972407
pop,Internet You,Brynn Elliott,3944715
pop,Solo,Totally Enormous Extinct Dinosaurs,2055962
country,Old Flames Cant Hold a Candle to You,Dolly Parton,208029
rock,Slave Species of the Gods,Blood Incantation,4937151
rap,HP 2.5,Wit and Dre Murray,592076
pop,A Real Life Happily Ever After,Cast of Galavant,2923446
pop,Oh,Richard Hell and the Voidoids,805689
pop,Heaven Knows,Harry Strange,3737652
rap,What A Year,Trap Boi Brizzl,3413816
pop,Take Me Up,Fair Warning,1183591
pop,Just Not Tonight,Avery Sunshine,1492347
rap,Hometown,J Buzzi,151837
rock,Freedom,Thrice,2273205
rock,Slow Roasting,Clear Nothing,4621731
rock,Lilith,VIGR,3636065
